-62, -47, 96.502
-61.961, -47, 96.482
-61.922, -47, 96.462
-61.883, -47, 96.442
-61.844, -47, 96.423
-61.805, -47, 96.403
-61.766, -47, 96.383
-61.727, -47, 96.363
-61.688, -47, 96.343
-61.649, -47, 96.323
-61.61, -47, 96.304
-61.571, -47, 96.284
-61.532, -47, 96.264
-61.493, -47, 96.244
-61.454, -47, 96.224
-61.415, -47, 96.204
-61.376, -47, 96.184
-61.337, -47, 96.165
-61.298, -47, 96.145
-61.259, -47, 96.125
-61.22, -47, 96.105
-61.181, -47, 96.085
-61.142, -47, 96.065
-61.103, -47, 96.045
-61.064, -47, 96.025
-61.025, -47, 96.005
-60.986, -47, 95.986
-60.947, -47, 95.966
-60.908, -47, 95.946
-60.869, -47, 95.926
-60.83, -47, 95.906
-60.791, -47, 95.886
-60.752, -47, 95.866
-60.713, -47, 95.846
-60.674, -47, 95.826
-60.635, -47, 95.806
-60.596, -47, 95.786
-60.557, -47, 95.766
-60.518, -47, 95.746
-60.479, -47, 95.726
-60.44, -47, 95.706
-60.401, -47, 95.686
-60.362, -47, 95.666
-60.323, -47, 95.646
-60.284, -47, 95.626
-60.245, -47, 95.607
-60.206, -47, 95.587
-60.167, -47, 95.567
-60.128, -47, 95.547
-60.089, -47, 95.527
-60.05, -47, 95.507
-60.011, -47, 95.486
-59.972, -47, 95.466
-59.933, -47, 95.446
-59.894, -47, 95.426
-59.855, -47, 95.406
-59.816, -47, 95.386
-59.777, -47, 95.366
-59.738, -47, 95.346
-59.699, -47, 95.326
-59.66, -47, 95.306
-59.621, -47, 95.286
-59.582, -47, 95.266
-59.543, -47, 95.246
-59.504, -47, 95.226
-59.465, -47, 95.206
-59.426, -47, 95.186
-59.387, -47, 95.166
-59.348, -47, 95.146
-59.309, -47, 95.126
-59.27, -47, 95.105
-59.231, -47, 95.085
-59.192, -47, 95.065
-59.153, -47, 95.045
-59.114, -47, 95.025
-59.075, -47, 95.005
-59.036, -47, 94.985
-58.997, -47, 94.965
-58.958, -47, 94.945
-58.919, -47, 94.924
-58.88, -47, 94.904
-58.841, -47, 94.884
-58.802, -47, 94.864
-58.763, -47, 94.844
-58.724, -47, 94.824
-58.685, -47, 94.804
-58.646, -47, 94.783
-58.607, -47, 94.763
-58.568, -47, 94.743
-58.529, -47, 94.723
-58.49, -47, 94.703
-58.451, -47, 94.683
-58.412, -47, 94.662
-58.373, -47, 94.642
-58.334, -47, 94.622
-58.295, -47, 94.602
-58.256, -47, 94.582
-58.217, -47, 94.561
-58.178, -47, 94.541
-58.139, -47, 94.521
-58.1, -47, 94.501
-58.061, -47, 94.481
-58.022, -47, 94.46
-57.983, -47, 94.44
-57.944, -47, 94.42
-57.905, -47, 94.4
-57.866, -47, 94.379
-57.827, -47, 94.359
-57.788, -47, 94.339
-57.749, -47, 94.319
-57.71, -47, 94.298
-57.671, -47, 94.278
-57.632, -47, 94.258
-57.593, -47, 94.238
-57.554, -47, 94.217
-57.515, -47, 94.197
-57.476, -47, 94.177
