-60.621, -0.093, 100
-60.582, -0.092, 100
-60.543, -0.092, 100
-60.504, -0.092, 100
-60.465, -0.092, 100
-60.426, -0.091, 100
-60.387, -0.091, 100
-60.348, -0.091, 100
-60.309, -0.091, 100
-60.27, -0.09, 100
-60.231, -0.09, 100
-60.192, -0.09, 100
-60.153, -0.09, 100
-60.114, -0.089, 100
-60.075, -0.089, 100
-60.036, -0.089, 100
-59.997, -0.089, 100
-59.958, -0.088, 100
-59.919, -0.088, 100
-59.88, -0.088, 100
-59.841, -0.087, 100
-59.802, -0.087, 100
-59.763, -0.087, 100
-59.724, -0.087, 100
-59.685, -0.086, 100
-59.646, -0.086, 100
-59.607, -0.086, 100
-59.568, -0.086, 100
-59.529, -0.085, 100
-59.49, -0.085, 100
-59.451, -0.085, 100
-59.412, -0.085, 100
-59.373, -0.084, 100
-59.334, -0.084, 100
-59.295, -0.084, 100
-59.256, -0.083, 100
-59.217, -0.083, 100
-59.178, -0.083, 100
-59.139, -0.083, 100
-59.1, -0.082, 100
-59.061, -0.082, 100
-59.022, -0.082, 100
-58.983, -0.082, 100
-58.944, -0.081, 100
-58.905, -0.081, 100
-58.866, -0.081, 100
-58.827, -0.081, 100
-58.788, -0.08, 100
-58.749, -0.08, 100
-58.71, -0.08, 100
-58.671, -0.079, 100
-58.632, -0.079, 100
-58.593, -0.079, 100
-58.554, -0.079, 100
-58.515, -0.078, 100
-58.476, -0.078, 100
-58.437, -0.078, 100
-58.398, -0.078, 100
-58.359, -0.077, 100
-58.32, -0.077, 100
-58.281, -0.077, 100
-58.242, -0.077, 100
-58.203, -0.076, 100
-58.164, -0.076, 100
-58.126, -0.076, 100
-58.087, -0.075, 100
-58.048, -0.075, 100
-58.009, -0.075, 100
-57.97, -0.075, 100
-57.931, -0.074, 100
-57.892, -0.074, 100
-57.853, -0.074, 100
-57.814, -0.074, 100
-57.775, -0.073, 100
-57.736, -0.073, 100
-57.697, -0.073, 100
-57.658, -0.073, 100
-57.619, -0.072, 100
-57.58, -0.072, 100
-57.541, -0.072, 100
-57.502, -0.072, 100
-57.463, -0.071, 100
-57.424, -0.071, 100
-57.385, -0.071, 100
-57.346, -0.07, 100
-57.307, -0.07, 100
-57.268, -0.07, 100
-57.229, -0.07, 100
-57.19, -0.069, 100
-57.151, -0.069, 100
-57.112, -0.069, 100
-57.073, -0.069, 100
-57.034, -0.068, 100
-56.995, -0.068, 100
-56.956, -0.068, 100
-56.917, -0.068, 100
-56.878, -0.067, 100
-56.839, -0.067, 100
-56.8, -0.067, 100
-56.761, -0.066, 100
