-58.513, 17.194, 100
-58.479, 17.214, 100
-58.446, 17.234, 100
-58.412, 17.254, 100
-58.379, 17.273, 100
-58.345, 17.293, 100
-58.312, 17.313, 100
-58.278, 17.333, 100
-58.244, 17.353, 100
-58.211, 17.373, 100
-58.177, 17.392, 100
-58.144, 17.412, 100
-58.11, 17.432, 100
-58.077, 17.452, 100
-58.043, 17.472, 100
-58.009, 17.492, 100
-57.976, 17.512, 100
-57.942, 17.531, 100
-57.909, 17.551, 100
-57.875, 17.571, 100
-57.842, 17.591, 100
-57.808, 17.611, 100
-57.774, 17.631, 100
-57.741, 17.65, 100
-57.707, 17.67, 100
-57.674, 17.69, 100
-57.64, 17.71, 100
-57.607, 17.73, 100
-57.573, 17.75, 100
-57.539, 17.77, 100
-57.506, 17.789, 100
-57.472, 17.809, 100
-57.439, 17.829, 100
-57.405, 17.849, 100
-57.372, 17.869, 100
-57.338, 17.889, 100
-57.304, 17.908, 100
-57.271, 17.928, 100
-57.237, 17.948, 100
-57.204, 17.968, 100
-57.17, 17.988, 100
-57.137, 18.008, 100
-57.103, 18.028, 100
-57.069, 18.047, 100
-57.036, 18.067, 100
-57.002, 18.087, 100
-56.969, 18.107, 100
-56.935, 18.127, 100
-56.902, 18.147, 100
-56.868, 18.166, 100
-56.834, 18.186, 100
-56.801, 18.206, 100
-56.767, 18.226, 100
-56.734, 18.246, 100
-56.7, 18.266, 100
-56.667, 18.286, 100
-56.633, 18.305, 100
-56.599, 18.325, 100
-56.566, 18.345, 100
-56.532, 18.365, 100
-56.499, 18.385, 100
-56.465, 18.405, 100
-56.432, 18.424, 100
-56.398, 18.444, 100
-56.364, 18.464, 100
-56.331, 18.484, 100
-56.297, 18.504, 100
-56.264, 18.524, 100
-56.23, 18.544, 100
-56.196, 18.563, 100
-56.163, 18.583, 100
-56.129, 18.603, 100
-56.096, 18.623, 100
-56.062, 18.643, 100
-56.029, 18.663, 100
-55.995, 18.682, 100
-55.961, 18.702, 100
-55.928, 18.722, 100
-55.894, 18.742, 100
-55.861, 18.762, 100
-55.827, 18.782, 100
-55.794, 18.802, 100
-55.76, 18.821, 100
-55.726, 18.841, 100
-55.693, 18.861, 100
-55.659, 18.881, 100
-55.626, 18.901, 100
-55.592, 18.921, 100
-55.559, 18.941, 100
-55.525, 18.96, 100
-55.491, 18.98, 100
-55.458, 19, 100
-55.424, 19.02, 100
-55.391, 19.04, 100
-55.357, 19.06, 100
-55.324, 19.079, 100
-55.29, 19.099, 100
-55.256, 19.119, 100
-55.223, 19.139, 100
-55.189, 19.159, 100
-55.156, 19.179, 100
-55.122, 19.199, 100
-55.089, 19.218, 100
-55.055, 19.238, 100
-55.021, 19.258, 100
-54.988, 19.278, 100
-54.954, 19.298, 100
-54.921, 19.318, 100
-54.887, 19.337, 100
-54.854, 19.357, 100
-54.82, 19.377, 100
-54.786, 19.397, 100
-54.753, 19.417, 100
-54.719, 19.437, 100
-54.686, 19.457, 100
-54.652, 19.476, 100
-54.619, 19.496, 100
-54.585, 19.516, 100
-54.551, 19.536, 100
-54.518, 19.556, 100
-54.484, 19.576, 100
-54.451, 19.595, 100
-54.417, 19.615, 100
-54.384, 19.635, 100
-54.35, 19.655, 100
-54.316, 19.675, 100
-54.283, 19.695, 100
-54.249, 19.715, 100
-54.216, 19.734, 100
-54.182, 19.754, 100
-54.149, 19.774, 100
-54.115, 19.794, 100
-54.081, 19.814, 100
-54.048, 19.834, 100
-54.014, 19.853, 100
-53.981, 19.873, 100
-53.947, 19.893, 100
-53.914, 19.913, 100
-53.88, 19.933, 100
-53.846, 19.953, 100
-53.813, 19.973, 100
-53.779, 19.992, 100
-53.746, 20.012, 100
-53.712, 20.032, 100
-53.679, 20.052, 100
-53.645, 20.072, 100
-53.611, 20.092, 100
-53.578, 20.111, 100
-53.544, 20.131, 100
-53.511, 20.151, 100
-53.477, 20.171, 100
-53.444, 20.191, 100
-53.41, 20.211, 100
-53.376, 20.231, 100
-53.343, 20.25, 100
-53.309, 20.27, 100
-53.276, 20.29, 100
-53.242, 20.31, 100
-53.209, 20.33, 100
-53.175, 20.35, 100
-53.141, 20.369, 100
-53.108, 20.389, 100
-53.074, 20.409, 100
-53.041, 20.429, 100
-53.007, 20.449, 100
-52.974, 20.469, 100
-52.94, 20.489, 100
-52.906, 20.508, 100
-52.873, 20.528, 100
-52.839, 20.548, 100
-52.806, 20.568, 100
-52.772, 20.588, 100
-52.739, 20.608, 100
-52.705, 20.627, 100
-52.671, 20.647, 100
-52.638, 20.667, 100
-52.604, 20.687, 100
-52.571, 20.707, 100
-52.537, 20.727, 100
-52.504, 20.747, 100
-52.47, 20.766, 100
-52.436, 20.786, 100
-52.403, 20.806, 100
-52.369, 20.826, 100
-52.336, 20.846, 100
-52.302, 20.866, 100
-52.269, 20.885, 100
-52.235, 20.905, 100
-52.201, 20.925, 100
-52.168, 20.945, 100
-52.134, 20.965, 100
-52.101, 20.985, 100
-52.067, 21.005, 100
-52.034, 21.024, 100
-52, 21.044, 100
-51.966, 21.064, 100
-51.933, 21.084, 100
-51.899, 21.104, 100
-51.866, 21.124, 100
-51.832, 21.143, 100
-51.799, 21.163, 100
-51.765, 21.183, 100
-51.731, 21.203, 100
-51.698, 21.223, 100
-51.664, 21.243, 100
-51.631, 21.263, 100
-51.597, 21.282, 100
-51.563, 21.302, 100
-51.53, 21.322, 100
-51.496, 21.342, 100
-51.463, 21.362, 100
-51.429, 21.382, 100
-51.396, 21.401, 100
-51.362, 21.421, 100
-51.328, 21.441, 100
-51.295, 21.461, 100
-51.261, 21.481, 100
-51.228, 21.501, 100
-51.194, 21.521, 100
-51.161, 21.54, 100
-51.127, 21.56, 100
-51.093, 21.58, 100
-51.06, 21.6, 100
-51.026, 21.62, 100
-50.993, 21.64, 100
-50.959, 21.659, 100
-50.926, 21.679, 100
-50.892, 21.699, 100
-50.858, 21.719, 100
-50.825, 21.739, 100
-50.791, 21.759, 100
-50.758, 21.779, 100
-50.724, 21.798, 100
-50.691, 21.818, 100
-50.657, 21.838, 100
-50.623, 21.858, 100
-50.59, 21.878, 100
-50.556, 21.898, 100
-50.523, 21.917, 100
-50.489, 21.937, 100
-50.456, 21.957, 100
-50.422, 21.977, 100
-50.388, 21.997, 100
-50.355, 22.017, 100
-50.321, 22.037, 100
-50.288, 22.056, 100
-50.254, 22.076, 100
-50.221, 22.096, 100
-50.187, 22.116, 100
-50.153, 22.136, 100
-50.12, 22.156, 100
