53.625, 42.625, 97.693
53.204, 42.355, 97.041
52.783, 42.085, 96.385
52.362, 41.816, 95.724
51.941, 41.546, 95.058
51.52, 41.276, 94.387
51.099, 41.006, 93.712
50.678, 40.737, 93.032
50.257, 40.467, 92.347
49.836, 40.197, 91.657
49.415, 39.927, 90.962
48.994, 39.658, 90.261
48.573, 39.388, 89.554
48.152, 39.118, 88.843
47.731, 38.848, 88.125
47.31, 38.578, 87.401
46.889, 38.309, 86.672
46.468, 38.039, 85.936
46.047, 37.769, 85.194
45.626, 37.499, 84.445
45.205, 37.23, 83.69
44.784, 36.96, 82.928
44.363, 36.69, 82.158
43.942, 36.42, 81.382
43.521, 36.151, 80.598
43.101, 35.881, 79.806
42.68, 35.611, 79.006
42.259, 35.341, 78.198
41.838, 35.071, 77.382
41.417, 34.802, 76.557
40.996, 34.532, 75.723
40.575, 34.262, 74.88
40.154, 33.992, 74.027
39.733, 33.723, 73.164
39.312, 33.453, 72.291
38.891, 33.183, 71.407
38.47, 32.913, 70.512
38.049, 32.643, 69.606
37.628, 32.374, 68.688
37.207, 32.104, 67.757
36.786, 31.834, 66.813
36.365, 31.564, 65.856
35.944, 31.295, 64.885
35.523, 31.025, 63.898
35.102, 30.755, 62.897
34.681, 30.485, 61.879
34.26, 30.216, 60.844
33.839, 29.946, 59.791
33.418, 29.676, 58.72
32.997, 29.406, 57.628
32.576, 29.136, 56.515
32.155, 28.867, 55.381
31.734, 28.597, 54.222
31.313, 28.327, 53.038
30.892, 28.057, 51.827
30.471, 27.788, 50.587
30.05, 27.518, 49.315
29.629, 27.248, 48.01
29.208, 26.978, 46.669
28.787, 26.709, 45.288
28.366, 26.439, 43.863
27.945, 26.169, 42.391
27.524, 25.899, 40.866
27.103, 25.629, 39.281
26.682, 25.36, 37.63
26.261, 25.09, 35.903
25.84, 24.82, 34.088
25.419, 24.55, 32.171
24.998, 24.281, 30.133
24.577, 24.011, 27.946
24.156, 23.741, 25.573
23.735, 23.471, 22.956
23.314, 23.202, 20
23, 23, 0
23, 23, 0
6.161, 12.209, 0
endData
127
100
200
53.625, 42.625, 38.313, 32.813, 38.313, 32.813, 23, 23
#PATH.JERRYIO-DATA {"appVersion":"0.8.3","format":"LemLib v0.5","gc":{"robotWidth":18,"robotHeight":18,"robotIsHolonomic":false,"showRobot":true,"uol":2.54,"pointDensity":0.5,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"V5RC 2025 - High Stakes","signature":"V5RC 2025 - High Stakes","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"NbbRDWPNDp","x":53.625,"y":42.625,"lock":false,"visible":true,"heading":55,"__type":"end-point"},{"uid":"s6i0yJLIdk","x":23,"y":23,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"jkf5NhVW4g"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":100},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"Path","uid":"AptmVHDWVl","lock":false,"visible":true}]}
